date,month_year,average_price,total_volume,total_bags,small_bags,large_bags,xlarge_bags,type,month,year,geography
12/11/2016,2016-12,1.09,734954.21,96473.13,87751.52,1102.23,7619.38,conventional,12,2016,Chicago
12/11/2016,2016-12,1.32,54112.89,3270.42,3270.42,0,0,organic,12,2016,Chicago
12/11/2016,2016-12,0.77,268166.21,163273.91,21944.83,141290.54,38.54,conventional,12,2016,Cincinnati/Dayton
12/11/2016,2016-12,0.64,27489.35,22476.65,698.22,21778.43,0,organic,12,2016,Cincinnati/Dayton
12/11/2016,2016-12,0.98,144354.95,44057.56,41890.61,2155.38,11.57,conventional,12,2016,Columbus
12/11/2016,2016-12,1.02,8682.81,6820.39,2531.27,4289.12,0,organic,12,2016,Columbus
12/11/2016,2016-12,0.69,1121306.38,285874.97,279258.26,2393.13,4223.58,conventional,12,2016,Dallas/Ft. Worth
12/11/2016,2016-12,1.14,20619.42,15602.14,15556.54,45.6,0,organic,12,2016,Dallas/Ft. Worth
12/11/2016,2016-12,0.95,764135.24,422601.07,303762.84,118838.23,0,conventional,12,2016,Denver
12/11/2016,2016-12,0.98,34903.11,19193,379.52,18813.48,0,organic,12,2016,Denver
12/11/2016,2016-12,0.95,333109.65,148271.25,145974.91,2039.21,257.13,conventional,12,2016,Detroit
12/11/2016,2016-12,0.89,16467.48,11617.99,1010.4,10607.59,0,organic,12,2016,Detroit
12/11/2016,2016-12,1.2,128166.44,64254.75,58703.61,5538.87,12.27,conventional,12,2016,Grand Rapids
12/11/2016,2016-12,1.97,1212.71,328.21,160,168.21,0,organic,12,2016,Grand Rapids
12/11/2016,2016-12,1.03,3048518.15,1068899.58,767092.05,290596.83,11210.7,conventional,12,2016,Great Lakes
12/11/2016,2016-12,1.1,167640.67,86976.9,22634.41,64342.49,0,organic,12,2016,Great Lakes
12/11/2016,2016-12,1.26,202600.72,59573.83,57170.42,2403.41,0,conventional,12,2016,Harrisburg/Scranton
12/11/2016,2016-12,1.91,6893.99,6552.86,6552.86,0,0,organic,12,2016,Harrisburg/Scranton
12/11/2016,2016-12,1.42,245721.9,53094.75,51964.82,839.65,290.28,conventional,12,2016,Hartford/Springfield
12/11/2016,2016-12,2.54,7514.4,4303.68,4299.87,3.81,0,organic,12,2016,Hartford/Springfield
12/11/2016,2016-12,0.73,1015973.91,322927.03,70239.25,252687.78,0,conventional,12,2016,Houston
12/11/2016,2016-12,1.02,22650.75,15859.15,15859.15,0,0,organic,12,2016,Houston
12/11/2016,2016-12,1.17,133480.18,59280.86,38874.39,20249.59,156.88,conventional,12,2016,Indianapolis
12/11/2016,2016-12,1.09,6248.59,4767.64,881.26,3886.38,0,organic,12,2016,Indianapolis
12/11/2016,2016-12,1.17,116052.47,64241.36,27971.11,36270.25,0,conventional,12,2016,Jacksonville
12/11/2016,2016-12,1.34,4102.26,3715.76,1173.33,2542.43,0,organic,12,2016,Jacksonville
12/11/2016,2016-12,0.83,339328.92,193461.2,68316.82,125144.38,0,conventional,12,2016,Las Vegas
12/11/2016,2016-12,1.76,6257.58,2617.12,2584.81,32.31,0,organic,12,2016,Las Vegas
12/11/2016,2016-12,0.75,2793917.73,1186205.93,1086150.77,80411.66,19643.5,conventional,12,2016,Los Angeles
12/11/2016,2016-12,1.31,77692.93,39810.93,31526.04,8284.89,0,organic,12,2016,Los Angeles
12/11/2016,2016-12,0.79,105228.6,59340.39,11915.91,47411.82,12.66,conventional,12,2016,Louisville
12/11/2016,2016-12,1.16,1887.69,1177.62,363.34,814.28,0,organic,12,2016,Louisville
12/11/2016,2016-12,1.39,446139.65,171099.44,67684.21,103274.95,140.28,conventional,12,2016,Miami/Ft. Lauderdale
12/11/2016,2016-12,1.37,3471.8,3430,3430,0,0,organic,12,2016,Miami/Ft. Lauderdale
12/11/2016,2016-12,1.15,2339977.39,864104.89,700661.19,158716,4727.7,conventional,12,2016,Midsouth
12/11/2016,2016-12,1.46,86740.86,52318.12,30817.33,21500.79,0,organic,12,2016,Midsouth
12/11/2016,2016-12,0.9,193711.04,96337.39,83236.32,10921.07,2180,conventional,12,2016,Nashville
12/11/2016,2016-12,1.02,5039.91,2755.52,73.89,2681.63,0,organic,12,2016,Nashville
12/11/2016,2016-12,1.21,177582.49,68978.68,53845.72,11187.68,3945.28,conventional,12,2016,New Orleans/Mobile
12/11/2016,2016-12,1.51,2516.58,2405.78,1660.41,745.37,0,organic,12,2016,New Orleans/Mobile
12/11/2016,2016-12,1.32,1163696.14,353464.72,247566.16,104392.33,1506.23,conventional,12,2016,New York
12/11/2016,2016-12,2.22,32658.97,13526.34,13521.37,4.97,0,organic,12,2016,New York
12/11/2016,2016-12,1.32,3381321.05,868587.41,733966.4,132518,2103.01,conventional,12,2016,Northeast
12/11/2016,2016-12,2.01,106002.64,75681.59,75224.35,457.24,0,organic,12,2016,Northeast
12/11/2016,2016-12,1.29,310425.3,50921.18,50026.48,894.7,0,conventional,12,2016,Northern New England
12/11/2016,2016-12,1.85,10526.21,10347.69,10347.69,0,0,organic,12,2016,Northern New England
12/11/2016,2016-12,1.22,247659.65,114739.66,61197.81,53441.85,100,conventional,12,2016,Orlando
12/11/2016,2016-12,1.4,5860.1,5307.32,2820,2487.32,0,organic,12,2016,Orlando
12/11/2016,2016-12,1.37,356716.07,112308.49,92567.31,19741.18,0,conventional,12,2016,Philadelphia
12/11/2016,2016-12,2.04,8663.02,5214.03,5214.03,0,0,organic,12,2016,Philadelphia
12/11/2016,2016-12,0.67,1056806.44,307363.95,154962.56,152350,51.39,conventional,12,2016,Phoenix/Tucson
12/11/2016,2016-12,1.83,8087.23,2966.94,2915.48,51.46,0,organic,12,2016,Phoenix/Tucson
12/11/2016,2016-12,1.21,84144.99,37910.79,33381.5,4529.29,0,conventional,12,2016,Pittsburgh
12/11/2016,2016-12,1.52,7774.07,7000.71,6515.79,484.92,0,organic,12,2016,Pittsburgh
12/11/2016,2016-12,1.08,1468901.87,410912.28,382366.52,24588.8,3956.96,conventional,12,2016,Plains
12/11/2016,2016-12,1.71,43540.93,23649.02,16668.21,6980.81,0,organic,12,2016,Plains
12/11/2016,2016-12,0.7,923022.14,557393.2,554442.99,1653.04,1297.17,conventional,12,2016,Portland
12/11/2016,2016-12,1.45,19755.49,13001.52,167.67,12833.85,0,organic,12,2016,Portland
12/11/2016,2016-12,1.24,215138.05,76899.16,75275.83,1623.33,0,conventional,12,2016,Raleigh/Greensboro
12/11/2016,2016-12,1.63,7685.91,4085.43,3332.94,752.49,0,organic,12,2016,Raleigh/Greensboro
12/11/2016,2016-12,1.1,186495.71,64561.84,63970.47,591.37,0,conventional,12,2016,Richmond/Norfolk
12/11/2016,2016-12,1.58,6376.59,3248.98,2668.42,580.56,0,organic,12,2016,Richmond/Norfolk
12/11/2016,2016-12,1.04,113394.91,48704.49,47917.82,786.67,0,conventional,12,2016,Roanoke
12/11/2016,2016-12,1.39,6116.62,3497.01,1788.59,1708.42,0,organic,12,2016,Roanoke
12/11/2016,2016-12,1.03,434567.21,50467.37,43426.13,5504.02,1537.22,conventional,12,2016,Sacramento
12/11/2016,2016-12,2.46,3874.86,285.61,285.61,0,0,organic,12,2016,Sacramento
12/11/2016,2016-12,0.81,505122.6,145576.63,91917.03,53237.93,421.67,conventional,12,2016,San Diego
12/11/2016,2016-12,1.49,14513.56,3513.88,526.67,2987.21,0,organic,12,2016,San Diego
12/11/2016,2016-12,1.29,655428.34,70207.24,58673.9,10578.62,954.72,conventional,12,2016,San Francisco
12/11/2016,2016-12,2.67,16323.32,3026.07,3026.07,0,0,organic,12,2016,San Francisco
12/11/2016,2016-12,0.88,809403.75,531874.94,529839.56,416.21,1619.17,conventional,12,2016,Seattle
12/11/2016,2016-12,1.54,26530.99,17490.48,555.46,16935.02,0,organic,12,2016,Seattle
12/11/2016,2016-12,1.2,243555.26,92309.82,60969.76,31340.06,0,conventional,12,2016,South Carolina
12/11/2016,2016-12,1.49,7688.78,5061.12,3096.76,1964.36,0,organic,12,2016,South Carolina
12/11/2016,2016-12,0.76,5031206.93,1392006.65,939911.81,435548.82,16546.02,conventional,12,2016,South Central
12/11/2016,2016-12,1.12,101938.87,76243.28,69391.18,6852.1,0,organic,12,2016,South Central
12/11/2016,2016-12,1.21,2648135.47,1124601.48,630163.97,492521.95,1915.56,conventional,12,2016,Southeast
12/11/2016,2016-12,1.29,59141.95,46603.52,17767.54,28835.98,0,organic,12,2016,Southeast
12/11/2016,2016-12,0.96,91423.14,51511.95,50878.5,424.91,208.54,conventional,12,2016,Spokane
12/11/2016,2016-12,1.38,2137.62,1529.3,31.65,1497.65,0,organic,12,2016,Spokane
12/11/2016,2016-12,1.11,117572.64,71684.48,57071.3,14613.18,0,conventional,12,2016,St. Louis
12/11/2016,2016-12,1.53,5358.18,3022.95,947.22,2075.73,0,organic,12,2016,St. Louis
12/11/2016,2016-12,1.5,41911.21,9746.67,8823.89,922.78,0,conventional,12,2016,Syracuse
12/11/2016,2016-12,1.77,1584,1412.8,1391.97,20.83,0,organic,12,2016,Syracuse
12/11/2016,2016-12,1.22,289765.21,129654.62,72901.02,56753.6,0,conventional,12,2016,Tampa
12/11/2016,2016-12,1.37,5795.54,5461.73,3273.33,2188.4,0,organic,12,2016,Tampa
12/11/2016,2016-12,0.98,30093540.7,10713276.64,8149438.75,2490495.07,73342.82,conventional,12,2016,Total U.S.
12/11/2016,2016-12,1.42,856795.63,509347.5,293760.79,215586.71,0,organic,12,2016,Total U.S.
12/11/2016,2016-12,0.84,6648833.68,3330284.14,2543800.78,778604.87,7878.49,conventional,12,2016,West
12/11/2016,2016-12,1.34,163585.07,99570.68,24023.81,75546.87,0,organic,12,2016,West
12/11/2016,2016-12,0.79,776453.82,386798.87,167338.47,219187.07,273.33,conventional,12,2016,West Tex/New Mexico
12/11/2016,2016-12,1.54,13227.83,8599.83,8510.92,88.91,0,organic,12,2016,West Tex/New Mexico
12/18/16,2016-12,1.53,68938.53,9504.66,8876.65,587.73,40.28,conventional,12,2016,Albany
12/18/16,2016-12,1.86,1472.84,1163.43,1163.43,0,0,organic,12,2016,Albany
12/18/16,2016-12,0.94,463483.07,190881.84,114872.09,76009.75,0,conventional,12,2016,Atlanta
12/18/16,2016-12,1.19,9420.9,5805.98,5.58,5800.4,0,organic,12,2016,Atlanta
12/18/16,2016-12,1.21,691008.74,137281.09,133753.32,2845.65,682.12,conventional,12,2016,Baltimore/Washington
12/18/16,2016-12,1.86,14030.99,7754.22,7711.79,42.43,0,organic,12,2016,Baltimore/Washington
12/18/16,2016-12,1.02,64421.58,27796.22,27464.12,327.28,4.82,conventional,12,2016,Boise
12/18/16,2016-12,1.14,2610.64,2198.39,552.12,1646.27,0,organic,12,2016,Boise
12/18/16,2016-12,1.09,579577.33,77581.05,76135.49,1445.56,0,conventional,12,2016,Boston
12/18/16,2016-12,2,11811.4,10713.88,10535.61,178.27,0,organic,12,2016,Boston
12/18/16,2016-12,1.36,85340.08,31888.21,29696.94,2191.27,0,conventional,12,2016,Buffalo/Rochester
12/18/16,2016-12,1.52,1859.14,1584.71,1574.58,10.13,0,organic,12,2016,Buffalo/Rochester
12/18/16,2016-12,0.95,4922621.54,1482118.72,1313839.11,135367.97,32911.64,conventional,12,2016,California
12/18/16,2016-12,1.61,122728.42,43551.98,37872.37,5679.61,0,organic,12,2016,California
12/18/16,2016-12,1.24,144634.01,54652.82,44604.56,10048.26,0,conventional,12,2016,Charlotte
12/18/16,2016-12,1.59,7485.47,4014.55,3515.38,499.17,0,organic,12,2016,Charlotte
12/18/16,2016-12,1.18,631117.18,73207.52,65277.81,1065.6,6864.11,conventional,12,2016,Chicago
12/18/16,2016-12,1.34,40115.97,2923.33,2923.33,0,0,organic,12,2016,Chicago
12/18/16,2016-12,0.99,216881.3,112586.99,23082.87,89485.68,18.44,conventional,12,2016,Cincinnati/Dayton
12/18/16,2016-12,0.82,17920.51,12773.28,346.06,12427.22,0,organic,12,2016,Cincinnati/Dayton
12/18/16,2016-12,1.06,131322.27,41403.48,38839.35,2461.41,102.72,conventional,12,2016,Columbus
12/18/16,2016-12,1.64,4249.07,1885.62,1254.08,631.54,0,organic,12,2016,Columbus
12/18/16,2016-12,0.69,1148251,323552.45,315924.68,2246.16,5381.61,conventional,12,2016,Dallas/Ft. Worth
12/18/16,2016-12,1.11,21071.85,15759.35,15746.18,13.17,0,organic,12,2016,Dallas/Ft. Worth
12/18/16,2016-12,1.04,705750.83,346526.05,246935.09,99582.36,8.6,conventional,12,2016,Denver
12/18/16,2016-12,1.47,14088.99,2270.65,675.88,1594.77,0,organic,12,2016,Denver
12/18/16,2016-12,1.05,298755.3,119554.28,117398.2,2071.85,84.23,conventional,12,2016,Detroit
12/18/16,2016-12,1.5,8350.41,1781.55,611.42,1170.13,0,organic,12,2016,Detroit
12/18/16,2016-12,1.14,161136.65,46308.51,42335.09,3947.09,26.33,conventional,12,2016,Grand Rapids
12/18/16,2016-12,2.11,1181.37,270.13,223.33,46.8,0,organic,12,2016,Grand Rapids
12/18/16,2016-12,1.11,2791515.27,851394.28,629888.17,211183,10323.11,conventional,12,2016,Great Lakes
12/18/16,2016-12,1.31,112979.93,43624.58,18096.39,25528.19,0,organic,12,2016,Great Lakes
12/18/16,2016-12,1.21,210917.45,51402.35,50217.77,1184.58,0,conventional,12,2016,Harrisburg/Scranton
12/18/16,2016-12,1.82,6655.29,6068.33,6034.87,33.46,0,organic,12,2016,Harrisburg/Scranton
12/18/16,2016-12,1.22,304051.46,41940.59,41573.47,224.83,142.29,conventional,12,2016,Hartford/Springfield
12/18/16,2016-12,2.36,8155.56,4011.52,3904.85,106.67,0,organic,12,2016,Hartford/Springfield
12/18/16,2016-12,0.63,1212933.22,374689.67,155393.61,219296.06,0,conventional,12,2016,Houston
12/18/16,2016-12,1,23369.48,15811.79,15811.79,0,0,organic,12,2016,Houston
12/18/16,2016-12,1.19,122035.89,54127.92,33414.95,20669.06,43.91,conventional,12,2016,Indianapolis
12/18/16,2016-12,1.45,3202.84,1925.3,704.82,1220.48,0,organic,12,2016,Indianapolis
12/18/16,2016-12,0.84,162502.3,85182.32,26270.21,58844.05,68.06,conventional,12,2016,Jacksonville
12/18/16,2016-12,1.27,2966.96,2649.52,596.67,2052.85,0,organic,12,2016,Jacksonville
12/18/16,2016-12,0.81,297506.24,152694.4,58263.7,94430.7,0,conventional,12,2016,Las Vegas
12/18/16,2016-12,1.42,7232.71,4099.95,4088.72,11.23,0,organic,12,2016,Las Vegas
12/18/16,2016-12,0.84,2377799.62,1040085.28,961115.47,55112.27,23857.54,conventional,12,2016,Los Angeles
12/18/16,2016-12,1.29,75362.42,36187.47,31983.42,4204.05,0,organic,12,2016,Los Angeles
12/18/16,2016-12,1.1,67720.14,32392.82,13133.96,19258.86,0,conventional,12,2016,Louisville
12/18/16,2016-12,1.23,2237.49,1306.31,433.33,872.98,0,organic,12,2016,Louisville
12/18/16,2016-12,0.97,662655.37,263398.89,81459,181796.83,143.06,conventional,12,2016,Miami/Ft. Lauderdale
12/18/16,2016-12,1.17,4166.56,4146.67,4146.67,0,0,organic,12,2016,Miami/Ft. Lauderdale
12/18/16,2016-12,1.16,2242221.26,713835.91,611023.76,98743.78,4068.37,conventional,12,2016,Midsouth
12/18/16,2016-12,1.46,77030.91,43159.79,28795.8,14363.99,0,organic,12,2016,Midsouth
12/18/16,2016-12,0.92,158024.16,75236.16,57450.73,16375.43,1410,conventional,12,2016,Nashville
12/18/16,2016-12,1.05,4534.36,2247.7,27.22,2220.48,0,organic,12,2016,Nashville
12/18/16,2016-12,1.08,183103.22,77890.86,51001.13,17159.73,9730,conventional,12,2016,New Orleans/Mobile
12/18/16,2016-12,1.43,2560.46,2483.34,1755.41,727.93,0,organic,12,2016,New Orleans/Mobile
12/18/16,2016-12,1.26,1241381.71,256972.37,215851.19,39174.98,1946.2,conventional,12,2016,New York
12/18/16,2016-12,1.99,51329.63,16641.09,16086.71,554.38,0,organic,12,2016,New York
12/18/16,2016-12,1.22,3686005.68,713343.05,651338.34,59782.7,2222.01,conventional,12,2016,Northeast
12/18/16,2016-12,1.94,113583.14,65199.89,63812.2,1387.69,0,organic,12,2016,Northeast
12/18/16,2016-12,1.19,357508.29,44989.58,44559.31,396.94,33.33,conventional,12,2016,Northern New England
12/18/16,2016-12,1.95,7450.03,7228.49,7228.49,0,0,organic,12,2016,Northern New England
12/18/16,2016-12,0.92,333093.29,142743.77,63529.34,79119.99,94.44,conventional,12,2016,Orlando
12/18/16,2016-12,1.26,5670.99,5162.69,3026.67,2136.02,0,organic,12,2016,Orlando
12/18/16,2016-12,1.38,336267.19,91111.04,84390.74,6638.08,82.22,conventional,12,2016,Philadelphia
12/18/16,2016-12,1.87,10810.89,4973.84,4794.78,179.06,0,organic,12,2016,Philadelphia
12/18/16,2016-12,0.56,1236204.18,284141.28,135028.94,148667.9,444.44,conventional,12,2016,Phoenix/Tucson
12/18/16,2016-12,1.83,6977.44,2612.02,2609.34,2.68,0,organic,12,2016,Phoenix/Tucson
12/18/16,2016-12,1.02,123555.7,36159.51,27858.11,8301.4,0,conventional,12,2016,Pittsburgh
12/18/16,2016-12,1.48,6429.27,5722.17,5309.07,413.1,0,organic,12,2016,Pittsburgh
12/18/16,2016-12,1.06,1426470.94,413110.39,377226.69,30112.48,5771.22,conventional,12,2016,Plains
12/18/16,2016-12,1.6,41255.97,23201.59,16449.77,6751.82,0,organic,12,2016,Plains
12/18/16,2016-12,0.93,522499.15,271729.86,270658.02,907.04,164.8,conventional,12,2016,Portland
12/18/16,2016-12,0.99,35326.04,27292.09,1071.64,26220.45,0,organic,12,2016,Portland
12/18/16,2016-12,1.26,197054.39,68362.19,66189.15,2173.04,0,conventional,12,2016,Raleigh/Greensboro
12/18/16,2016-12,1.6,6604.78,3542.09,3393.19,148.9,0,organic,12,2016,Raleigh/Greensboro
12/18/16,2016-12,1.15,174209.1,52758.01,51586.6,1171.41,0,conventional,12,2016,Richmond/Norfolk
12/18/16,2016-12,1.61,5227.98,2447.5,2381.39,66.11,0,organic,12,2016,Richmond/Norfolk
12/18/16,2016-12,1.15,93106.8,36926.94,35874.46,1052.48,0,conventional,12,2016,Roanoke
12/18/16,2016-12,1.5,4814.51,1917.78,1624.65,293.13,0,organic,12,2016,Roanoke
12/18/16,2016-12,1.04,384448.27,40030.16,32583.06,5207.1,2240,conventional,12,2016,Sacramento
12/18/16,2016-12,2.36,3768.98,214.66,214.66,0,0,organic,12,2016,Sacramento
12/18/16,2016-12,0.9,437170.79,155920.72,115858.84,38951.6,1110.28,conventional,12,2016,San Diego
12/18/16,2016-12,1.63,12212.22,1982.31,403.33,1578.98,0,organic,12,2016,San Diego
12/18/16,2016-12,1.22,643518.28,65082.83,52370.05,11823.61,889.17,conventional,12,2016,San Francisco
12/18/16,2016-12,2.57,14537.83,2309.1,2309.1,0,0,organic,12,2016,San Francisco
12/18/16,2016-12,1.09,459322.74,259214.45,258720.25,215.6,278.6,conventional,12,2016,Seattle
12/18/16,2016-12,1.08,46216.41,35057.15,443.67,34613.48,0,organic,12,2016,Seattle
12/18/16,2016-12,1.07,269690.96,106676.83,62581.88,44094.95,0,conventional,12,2016,South Carolina
12/18/16,2016-12,1.5,7408.4,4759.11,3481.51,1277.6,0,organic,12,2016,South Carolina
12/18/16,2016-12,0.72,5483207.89,1561257.65,1144739.27,383503.55,33014.83,conventional,12,2016,South Central
12/18/16,2016-12,1.1,100860.88,72576.61,67763.58,4813.03,0,organic,12,2016,South Central
12/18/16,2016-12,0.96,3413410.59,1439566.48,670843.43,766286.38,2436.67,conventional,12,2016,Southeast
12/18/16,2016-12,1.26,54712.86,42572.93,19398.71,23174.22,0,organic,12,2016,Southeast
12/18/16,2016-12,0.97,78377.53,42555.6,42186.43,361.54,7.63,conventional,12,2016,Spokane
12/18/16,2016-12,1.03,3288.85,2509.27,15.83,2493.44,0,organic,12,2016,Spokane
12/18/16,2016-12,0.97,137885.02,71669.06,52786.07,18882.99,0,conventional,12,2016,St. Louis
12/18/16,2016-12,1.35,5402.48,2834.32,730,2104.32,0,organic,12,2016,St. Louis
12/18/16,2016-12,1.42,42029.51,13185.09,12270.19,908.23,6.67,conventional,12,2016,Syracuse
12/18/16,2016-12,1.63,1106.24,988.4,988.4,0,0,organic,12,2016,Syracuse
12/18/16,2016-12,0.93,412891.05,177571.63,77777.03,99658.49,136.11,conventional,12,2016,Tampa
12/18/16,2016-12,1.22,6281.56,5917.58,3796.67,2120.91,0,organic,12,2016,Tampa
12/18/16,2016-12,0.96,29583882.61,9422776.08,6970320.34,2358443.96,94011.78,conventional,12,2016,Total U.S.
12/18/16,2016-12,1.43,797042.27,445856.14,279458.24,166397.9,0,organic,12,2016,Total U.S.
12/18/16,2016-12,0.88,5618429.48,2248149.64,1571421.56,673464.14,3263.94,conventional,12,2016,West
12/18/16,2016-12,1.23,173890.1,111968.71,27269.38,84699.33,0,organic,12,2016,West
12/18/16,2016-12,0.76,790789.79,323315.22,142224.29,180677.6,413.33,conventional,12,2016,West Tex/New Mexico
12/18/16,2016-12,1.34,11406.5,7857.31,7819.17,38.14,0,organic,12,2016,West Tex/New Mexico
12/25/16,2016-12,1.52,73341.73,11432.09,11017.32,411.83,2.94,conventional,12,2016,Albany
12/25/16,2016-12,1.93,1714.92,1387.29,1387.29,0,0,organic,12,2016,Albany
12/25/16,2016-12,0.91,502787.29,210731.46,118884.36,91847.1,0,conventional,12,2016,Atlanta
12/25/16,2016-12,1.76,5456.42,1579.56,0,1579.56,0,organic,12,2016,Atlanta
12/25/16,2016-12,1.47,550947.61,146899.29,142957.45,2629.52,1312.32,conventional,12,2016,Baltimore/Washington
12/25/16,2016-12,1.83,17061.38,10824.58,10821.11,3.47,0,organic,12,2016,Baltimore/Washington
12/25/16,2016-12,1.03,71168.92,34130.87,33449.4,662.22,19.25,conventional,12,2016,Boise
12/25/16,2016-12,0.77,6098.96,5485.07,862.73,4622.34,0,organic,12,2016,Boise
12/25/16,2016-12,1.28,447600.75,92551.11,91481.59,1069.52,0,conventional,12,2016,Boston
12/25/16,2016-12,1.98,11553.3,10603.39,10593.78,9.61,0,organic,12,2016,Boston
12/25/16,2016-12,1.41,103035.45,37361.44,35701.24,1660.2,0,conventional,12,2016,Buffalo/Rochester
12/25/16,2016-12,1.51,1098.66,833.04,806.66,26.38,0,organic,12,2016,Buffalo/Rochester
12/25/16,2016-12,0.94,5414937.46,1543243.98,1405419.8,99069.58,38754.6,conventional,12,2016,California
12/25/16,2016-12,1.53,132890.31,53861.85,43478.17,10383.68,0,organic,12,2016,California
12/25/16,2016-12,1.25,155793.03,61550.33,51247.91,10232.98,69.44,conventional,12,2016,Charlotte
12/25/16,2016-12,1.62,6780.63,3785.68,3479.65,306.03,0,organic,12,2016,Charlotte
12/25/16,2016-12,1.22,616653.72,87253.42,81570.81,955.34,4727.27,conventional,12,2016,Chicago
12/25/16,2016-12,1.34,33412.35,3122.92,3122.92,0,0,organic,12,2016,Chicago
12/25/16,2016-12,0.82,276387.95,171021.51,26984.7,144036.81,0,conventional,12,2016,Cincinnati/Dayton
12/25/16,2016-12,1.73,6592.44,1294.46,504.22,790.24,0,organic,12,2016,Cincinnati/Dayton
12/25/16,2016-12,1.07,136733.12,56576.06,55083.7,1459.35,33.01,conventional,12,2016,Columbus
12/25/16,2016-12,1.75,4561.12,1730.91,1588.03,142.88,0,organic,12,2016,Columbus
12/25/16,2016-12,0.76,1199636.75,379826.55,374905.48,2661.1,2259.97,conventional,12,2016,Dallas/Ft. Worth
12/25/16,2016-12,1.12,20099.08,14923.63,14829.22,94.41,0,organic,12,2016,Dallas/Ft. Worth
12/25/16,2016-12,1.04,765511.4,419603.58,267985.33,151602.51,15.74,conventional,12,2016,Denver
12/25/16,2016-12,0.93,23425.81,17052.74,14897.14,2155.6,0,organic,12,2016,Denver
12/25/16,2016-12,1.06,319957.45,163251.8,161040.94,2191.64,19.22,conventional,12,2016,Detroit
12/25/16,2016-12,1.46,9541.46,1156.91,634.1,522.81,0,organic,12,2016,Detroit
12/25/16,2016-12,1.33,149348.88,52911.35,47453.6,5227.71,230.04,conventional,12,2016,Grand Rapids
12/25/16,2016-12,2.04,1361.01,463.33,463.33,0,0,organic,12,2016,Grand Rapids
12/25/16,2016-12,1.11,2954314.99,1105023.76,789983.43,306951.98,8088.35,conventional,12,2016,Great Lakes
12/25/16,2016-12,1.48,95184.06,27927.19,22279.91,5647.28,0,organic,12,2016,Great Lakes
12/25/16,2016-12,1.45,186180,58267.14,55674.38,2560.92,31.84,conventional,12,2016,Harrisburg/Scranton
12/25/16,2016-12,1.81,8656.11,8215.21,8215.21,0,0,organic,12,2016,Harrisburg/Scranton
12/25/16,2016-12,1.49,238100.22,48259.12,47076.21,865.63,317.28,conventional,12,2016,Hartford/Springfield
12/25/16,2016-12,2.41,8403.07,4772.74,4456.42,316.32,0,organic,12,2016,Hartford/Springfield
12/25/16,2016-12,0.72,1126850.62,314087.71,144114.79,169972.92,0,conventional,12,2016,Houston
12/25/16,2016-12,1.21,20826.21,9786.62,9783.29,3.33,0,organic,12,2016,Houston
12/25/16,2016-12,1.13,135848.61,65224.03,39632.2,25547.03,44.8,conventional,12,2016,Indianapolis
12/25/16,2016-12,1.62,2583.94,1416.7,1027.03,389.67,0,organic,12,2016,Indianapolis
12/25/16,2016-12,0.81,187804.02,85602.33,30893.35,54708.98,0,conventional,12,2016,Jacksonville
12/25/16,2016-12,1.27,3439.46,3087.84,1003.33,2084.51,0,organic,12,2016,Jacksonville
12/25/16,2016-12,0.82,292038.68,133812.44,54017.79,79794.65,0,conventional,12,2016,Las Vegas
12/25/16,2016-12,1.35,9519.43,5921.68,5810.1,111.58,0,organic,12,2016,Las Vegas
12/25/16,2016-12,0.84,2641775.31,1111990.31,1032762.48,49937.35,29290.48,conventional,12,2016,Los Angeles
12/25/16,2016-12,1.17,81458.1,44434.83,37064.95,7369.88,0,organic,12,2016,Los Angeles
12/25/16,2016-12,1.01,81833.86,45081.61,16333.36,28748.25,0,conventional,12,2016,Louisville
12/25/16,2016-12,1.53,1619.79,692.9,406.67,286.23,0,organic,12,2016,Louisville
12/25/16,2016-12,0.97,648358.72,241483.47,87168.19,154236.11,79.17,conventional,12,2016,Miami/Ft. Lauderdale
12/25/16,2016-12,1.17,3329.28,3286.67,3286.67,0,0,organic,12,2016,Miami/Ft. Lauderdale
12/25/16,2016-12,1.23,2180512.1,811135.44,680183.89,126818.99,4132.56,conventional,12,2016,Midsouth
12/25/16,2016-12,1.68,72923.61,38303.38,35684.99,2618.39,0,organic,12,2016,Midsouth
12/25/16,2016-12,0.93,166486.05,85112.99,67429.01,16683.98,1000,conventional,12,2016,Nashville
12/25/16,2016-12,1.5,3223.64,482.27,31.11,451.16,0,organic,12,2016,Nashville
12/25/16,2016-12,0.94,225497.02,85017.6,59964.43,19594.84,5458.33,conventional,12,2016,New Orleans/Mobile
12/25/16,2016-12,1.41,3918.94,3813.25,3050.41,762.84,0,organic,12,2016,New Orleans/Mobile
12/25/16,2016-12,1.36,1087984.9,279198.15,241335.64,36654.59,1207.92,conventional,12,2016,New York
12/25/16,2016-12,2.17,37438.54,15172.16,14698.51,473.65,0,organic,12,2016,New York
12/25/16,2016-12,1.36,3216470.61,797649.44,742542.5,53297.99,1808.95,conventional,12,2016,Northeast
12/25/16,2016-12,2,109788.24,74342.77,73179.47,1163.3,0,organic,12,2016,Northeast
12/25/16,2016-12,1.24,325634.21,52627.47,52623.03,4.44,0,conventional,12,2016,Northern New England
12/25/16,2016-12,1.9,10968.74,10657.58,10657.58,0,0,organic,12,2016,Northern New England
12/25/16,2016-12,0.94,359005.75,145904.75,65955.63,79804.68,144.44,conventional,12,2016,Orlando
